lat,long,datetime,summary,precipIntensity,temperature,apparentTemperature,humidity,windSpeed,windGust,cloudCover,uvIndex,visibility
45.528047,-122.686994,2016-01-01 00:00:00,Clear,0,32.17,25.96,0.62,6.63,15.22,0,0,9.997
45.528047,-122.686994,2016-01-01 01:00:00,Clear,0,32.09,25.77,0.61,6.76,15.22,0,0,9.997
45.528047,-122.686994,2016-01-01 02:00:00,Clear,0,31.95,25.47,0.61,6.96,15.07,0,0,9.997
45.528047,-122.686994,2016-01-01 03:00:00,Clear,0,31.85,24.91,0.6,7.62,17.16,0,0,9.997
45.528047,-122.686994,2016-01-01 04:00:00,Clear,0,31.57,24.24,0.6,8.13,17.58,0,0,9.997
45.528047,-122.686994,2016-01-01 05:00:00,Clear,0,31.15,24.08,0.6,7.58,19.53,0,0,9.997
45.528047,-122.686994,2016-01-01 06:00:00,Clear,0,30.75,23.12,0.61,8.31,20.51,0,0,9.997
45.528047,-122.686994,2016-01-01 07:00:00,Clear,0,30.51,22.63,0.61,8.65,19.96,0,0,9.997
45.528047,-122.686994,2016-01-01 08:00:00,Clear,0,30.51,22.93,0.61,8.16,18.05,0,0,9.997
45.528047,-122.686994,2016-01-01 09:00:00,Clear,0,31.15,23.65,0.6,8.26,19.48,0,0,9.997
45.528047,-122.686994,2016-01-01 10:00:00,Clear,0,32.82,25.14,0.57,9.22,19.19,0,1,9.997
45.528047,-122.686994,2016-01-01 11:00:00,Clear,0,34.36,27.12,0.55,9.08,19.25,0,1,9.997
45.528047,-122.686994,2016-01-01 12:00:00,Clear,0,35.27,28.3,0.54,8.97,20.04,0,1,9.997
45.528047,-122.686994,2016-01-01 13:00:00,Clear,0,36.03,28.72,0.52,10.01,19.77,0,1,9.997
45.528047,-122.686994,2016-01-01 14:00:00,Clear,0,36.14,29.73,0.52,8.29,19.4,0,1,9.997
45.528047,-122.686994,2016-01-01 15:00:00,Clear,0,35.26,27.9,0.52,9.73,17.05,0,0,9.997
45.528047,-122.686994,2016-01-01 16:00:00,Clear,0,33.68,26.94,0.55,7.93,19.05,0,0,9.997
45.528047,-122.686994,2016-01-01 17:00:00,Clear,0,32.17,25.16,0.57,7.82,17.33,0,0,9.997
45.528047,-122.686994,2016-01-01 18:00:00,Clear,0,31.43,24.74,0.59,7.1,16.26,0,0,9.997
45.528047,-122.686994,2016-01-01 19:00:00,Clear,0,31.53,23.78,0.58,8.81,17.02,0,0,9.997
45.528047,-122.686994,2016-01-01 20:00:00,Clear,0,31.02,23.87,0.59,7.65,17.88,0,0,9.997
45.528047,-122.686994,2016-01-01 21:00:00,Clear,0,30.92,23.99,0.59,7.3,17.28,0,0,9.997
45.528047,-122.686994,2016-01-01 22:00:00,Clear,0,30.65,23.98,0.6,6.84,16.59,0,0,9.997
45.528047,-122.686994,2016-01-01 23:00:00,Clear,0,30.13,23,0.61,7.35,15.26,0,0,9.997
45.528047,-122.686994,2016-01-02 00:00:00,Clear,0,29.94,21.94,0.61,8.64,15.13,0,0,9.997
45.528047,-122.686994,2016-01-02 01:00:00,Clear,0,29.55,21.96,0.61,7.86,18.15,0,0,9.997
45.528047,-122.686994,2016-01-02 02:00:00,Clear,0,29.09,21.34,0.62,7.94,16.23,0,0,9.997
45.528047,-122.686994,2016-01-02 03:00:00,Clear,0,28.92,21.85,0.62,6.91,14.57,0,0,9.997
45.528047,-122.686994,2016-01-02 04:00:00,Clear,0,28.67,20.74,0.61,8.07,18.05,0,0,9.997
45.528047,-122.686994,2016-01-02 05:00:00,Clear,0,27.98,20.72,0.63,6.92,17.77,0,0,9.997
45.528047,-122.686994,2016-01-02 06:00:00,Clear,0,27.79,20.84,0.63,6.46,16.89,0,0,9.997
45.528047,-122.686994,2016-01-02 07:00:00,Clear,0,27.56,20.86,0.63,6.09,16.14,0,0,9.997
45.528047,-122.686994,2016-01-02 08:00:00,Clear,0,27.21,19.13,0.63,7.83,14.5,0,0,9.997
45.528047,-122.686994,2016-01-02 09:00:00,Clear,0,28.16,21.03,0.6,6.79,16.93,0,0,9.997
45.528047,-122.686994,2016-01-02 10:00:00,Clear,0,29.97,22.68,0.56,7.54,16,0,1,9.997
45.528047,-122.686994,2016-01-02 11:00:00,Clear,0,31.86,24.61,0.52,8.11,18.94,0,1,9.997
45.528047,-122.686994,2016-01-02 12:00:00,Clear,0,32.88,25.77,0.51,8.25,17.69,0,1,9.997
45.528047,-122.686994,2016-01-02 13:00:00,Clear,0,33.81,27.83,0.5,6.77,15.86,0,1,9.997
45.528047,-122.686994,2016-01-02 14:00:00,Clear,0,34.15,28.42,0.49,6.5,17.33,0,1,9.997
45.528047,-122.686994,2016-01-02 15:00:00,Clear,0,33.24,26.57,0.51,7.65,17.88,0,0,9.997
45.528047,-122.686994,2016-01-02 16:00:00,Clear,0,31.63,25.38,0.53,6.54,14.8,0,0,9.997
45.528047,-122.686994,2016-01-02 17:00:00,Clear,0,29.92,23.1,0.55,6.85,14.97,0,0,9.997
45.528047,-122.686994,2016-01-02 18:00:00,Clear,0,29.12,22.05,0.56,6.97,15.45,0,0,9.997
45.528047,-122.686994,2016-01-02 19:00:00,Clear,0,28.57,21.23,0.57,7.18,16.02,0,0,9.997
45.528047,-122.686994,2016-01-02 20:00:00,Clear,0,27.98,21.36,0.59,6.09,14.08,0,0,9.997
45.528047,-122.686994,2016-01-02 21:00:00,Clear,0,27.46,20.07,0.6,6.95,16.29,0,0,9.997
45.528047,-122.686994,2016-01-02 22:00:00,Clear,0,27.07,20.26,0.6,6.13,15.39,0,0,9.997
45.528047,-122.686994,2016-01-02 23:00:00,Clear,0,26.97,20.1,0.61,6.17,14.94,0,0,9.997
45.528047,-122.686994,2016-01-03 00:00:00,Clear,0,27.17,20,0.61,6.58,14.03,0,0,9.997
45.528047,-122.686994,2016-01-03 01:00:00,Clear,0,27.17,20.64,0.62,5.81,14.72,0,0,9.997
45.528047,-122.686994,2016-01-03 02:00:00,Clear,0,27.07,20.07,0.63,6.34,14.39,0,0,9.997
45.528047,-122.686994,2016-01-03 03:00:00,Clear,0,27.08,20.51,0.63,5.84,14.8,0,0,9.997
45.528047,-122.686994,2016-01-03 04:00:00,Clear,0,27.08,21.26,0.63,5.03,12.47,0,0,9.997
45.528047,-122.686994,2016-01-03 05:00:00,Clear,0,27.01,20.63,0.64,5.61,11.68,0.1,0,9.997
45.528047,-122.686994,2016-01-03 06:00:00,Overcast,0,28.13,21.64,0.63,5.99,12.38,1,0,9.997
45.528047,-122.686994,2016-01-03 07:00:00,Overcast,0,27.88,21.88,0.71,5.37,10.8,1,0,6.574
45.528047,-122.686994,2016-01-03 08:00:00,Overcast,0,27.02,20.76,0.82,5.49,13.69,1,0,3.462
45.528047,-122.686994,2016-01-03 09:00:00,Foggy,0,27.16,21.49,0.84,4.9,11.44,1,0,1.451
45.528047,-122.686994,2016-01-03 10:00:00,Overcast,0,27.71,21.91,0.83,5.13,10.86,1,0,2.481
45.528047,-122.686994,2016-01-03 11:00:00,Foggy,0,28.69,23.83,0.82,4.38,10.29,1,1,1.579
45.528047,-122.686994,2016-01-03 12:00:00,Overcast,0,28.93,23.24,0.82,5.24,11.62,1,1,2.617
45.528047,-122.686994,2016-01-03 13:00:00,Overcast,0,29.59,24.87,0.81,4.38,10.23,1,1,9.158
45.528047,-122.686994,2016-01-03 14:00:00,Overcast,0,30,25.44,0.82,4.29,9.13,1,1,4.609
45.528047,-122.686994,2016-01-03 15:00:00,Overcast,0,30.37,25.96,0.81,4.21,9.96,1,0,6.309
45.528047,-122.686994,2016-01-03 16:00:00,Overcast,0,30.43,26.57,0.83,3.74,8.82,1,0,4.55
45.528047,-122.686994,2016-01-03 17:00:00,Overcast,0,30.32,26.91,0.85,3.37,7.93,1,0,5.434
45.528047,-122.686994,2016-01-03 18:00:00,Overcast,0,30.37,30.37,0.86,2.77,6.98,1,0,6.71
45.528047,-122.686994,2016-01-03 19:00:00,Overcast,0.0004,30.18,30.18,0.88,2.58,5.84,1,0,4.82
45.528047,-122.686994,2016-01-03 20:00:00,Overcast,0.0017,30.51,30.51,0.89,2.39,5.78,1,0,4.223
45.528047,-122.686994,2016-01-03 21:00:00,Overcast,0.0016,30.64,30.64,0.89,2.04,6.28,1,0,5.497
45.528047,-122.686994,2016-01-03 22:00:00,Overcast,0.0017,30.74,30.74,0.89,2.1,4.8,1,0,3.949
45.528047,-122.686994,2016-01-03 23:00:00,Overcast,0.0016,30.96,30.96,0.89,1.58,3.67,1,0,4.923
45.528047,-122.686994,2016-01-04 00:00:00,Overcast,0.0008,31.04,31.04,0.89,0.98,3.76,1,0,5.119
45.528047,-122.686994,2016-01-04 01:00:00,Overcast,0.0007,31.28,31.28,0.89,0.82,2.85,1,0,3.287
45.528047,-122.686994,2016-01-04 02:00:00,Overcast,0,31.26,31.26,0.88,0.98,3.04,1,0,9.85
45.528047,-122.686994,2016-01-04 03:00:00,Overcast,0,31.45,31.45,0.87,0.7,2.39,1,0,9.902
45.528047,-122.686994,2016-01-04 04:00:00,Overcast,0,31.82,31.82,0.87,0.83,2.57,1,0,9.574
45.528047,-122.686994,2016-01-04 05:00:00,Overcast,0,31.98,31.98,0.88,0.57,2.81,1,0,9.362
45.528047,-122.686994,2016-01-04 06:00:00,Overcast,0,32.1,32.1,0.88,1,2.9,1,0,9.608
45.528047,-122.686994,2016-01-04 07:00:00,Overcast,0,32.04,32.04,0.87,1.52,3.11,1,0,9.759
45.528047,-122.686994,2016-01-04 08:00:00,Overcast,0,32.22,32.22,0.88,2.39,2.9,1,0,8.741
45.528047,-122.686994,2016-01-04 09:00:00,Overcast,0,32.58,32.58,0.89,1.06,1.89,1,0,4.749
45.528047,-122.686994,2016-01-04 10:00:00,Overcast,0,32.98,32.98,0.87,1.46,2.98,1,0,5.206
45.528047,-122.686994,2016-01-04 11:00:00,Overcast,0,33.82,33.82,0.86,1.38,2.44,1,1,6.49
45.528047,-122.686994,2016-01-04 12:00:00,Overcast,0.0018,34.55,34.55,0.85,1.87,2.06,1,1,8.916
45.528047,-122.686994,2016-01-04 13:00:00,Possible Drizzle,0.0034,35.51,35.51,0.84,1.48,2.05,1,1,9.843
45.528047,-122.686994,2016-01-04 14:00:00,Possible Drizzle,0.0052,35.61,35.61,0.84,1.47,1.47,1,1,9.997
45.528047,-122.686994,2016-01-04 15:00:00,Possible Flurries,0.0043,35.43,35.43,0.83,1.59,2.21,0.84,0,9.286
45.528047,-122.686994,2016-01-04 16:00:00,Possible Drizzle,0.0039,34.99,34.99,0.83,1.98,3.58,1,0,9.508
45.528047,-122.686994,2016-01-04 17:00:00,Possible Flurries,0.0025,34.52,34.52,0.82,2.11,4.23,1,0,9.913
45.528047,-122.686994,2016-01-04 18:00:00,Overcast,0.0003,34.33,34.33,0.83,2.38,3.02,1,0,8.039
45.528047,-122.686994,2016-01-04 19:00:00,Overcast,0,34.3,31.37,0.82,3.43,3.99,1,0,8.71
45.528047,-122.686994,2016-01-04 20:00:00,Mostly Cloudy,0,34.28,31.36,0.82,3.42,4.19,0.83,0,7.399
45.528047,-122.686994,2016-01-04 21:00:00,Overcast,0,34.44,34.44,0.82,2.25,4.74,1,0,6.012
45.528047,-122.686994,2016-01-04 22:00:00,Partly Cloudy,0,33.94,33.94,0.82,2.6,4.77,0.39,0,7.627
45.528047,-122.686994,2016-01-04 23:00:00,Clear,0,33.38,33.38,0.81,1.15,4.45,0.16,0,5.578
45.528047,-122.686994,2016-01-05 00:00:00,Foggy,0,33.55,30.48,0.82,3.46,3.46,1,0,2
45.528047,-122.686994,2016-01-05 01:00:00,,0,34.45,30.88,0.81,4.03,4.21,,0,
45.528047,-122.686994,2016-01-05 02:00:00,,0,34.56,30.94,0.81,4.09,5.47,,0,
45.528047,-122.686994,2016-01-05 03:00:00,Overcast,0,35,32.22,0.81,3.4,5.6,1,0,7.203
45.528047,-122.686994,2016-01-05 04:00:00,Overcast,0.0005,35.04,31.45,0.82,4.14,5.55,1,0,9.36
45.528047,-122.686994,2016-01-05 05:00:00,Possible Drizzle,0.006,34.76,29.65,0.84,5.81,5.81,1,0,8.571
45.528047,-122.686994,2016-01-05 06:00:00,Possible Drizzle,0.0107,34.66,28.34,0.87,7.57,7.57,1,0,5.552
45.528047,-122.686994,2016-01-05 07:00:00,Possible Drizzle,0.0127,34.81,31.44,0.88,3.89,5.97,1,0,8.408
45.528047,-122.686994,2016-01-05 08:00:00,Possible Drizzle,0.0099,34.93,31.32,0.88,4.14,4.14,1,0,6.756
45.528047,-122.686994,2016-01-05 09:00:00,Possible Drizzle,0.0086,35.07,30.33,0.88,5.42,5.42,1,0,6.215
45.528047,-122.686994,2016-01-05 10:00:00,Possible Drizzle,0.004,35.6,32.19,0.87,4.04,4.52,1,0,7.647
45.528047,-122.686994,2016-01-05 11:00:00,Possible Drizzle,0.0055,35.88,31.07,0.87,5.7,5.7,1,1,8.663
45.528047,-122.686994,2016-01-05 12:00:00,Drizzle,0.0068,36.62,33.82,0.87,3.61,3.61,1,1,8.802
45.528047,-122.686994,2016-01-05 13:00:00,Drizzle,0.0142,37.12,32.97,0.87,5.16,5.16,1,1,9.398
45.528047,-122.686994,2016-01-05 14:00:00,Possible Drizzle,0.0085,38.53,34.42,0.83,5.42,6.5,1,1,9.841
45.528047,-122.686994,2016-01-05 15:00:00,Possible Drizzle,0.0066,38.54,34.05,0.82,5.95,5.95,1,0,9.686
45.528047,-122.686994,2016-01-05 16:00:00,Possible Drizzle,0.0035,38.57,34.62,0.81,5.22,5.22,0.78,0,9.997
45.528047,-122.686994,2016-01-05 17:00:00,Overcast,0.0009,38.27,34.24,0.81,5.26,5.76,1,0,9.997
45.528047,-122.686994,2016-01-05 18:00:00,Possible Drizzle,0.0005,38.23,35.42,0.81,3.85,4.4,1,0,9.997
45.528047,-122.686994,2016-01-05 19:00:00,Partly Cloudy,0,37.51,34.44,0.81,4,5.92,0.48,0,9.791
45.528047,-122.686994,2016-01-05 20:00:00,Partly Cloudy,0,37.12,33.74,0.81,4.26,5.1,0.5,0,9.601
45.528047,-122.686994,2016-01-05 21:00:00,Drizzle,0.0077,36.77,32.64,0.84,5.05,5.86,0.76,0,8.178
45.528047,-122.686994,2016-01-05 22:00:00,Possible Drizzle,0.0046,36.53,33.26,0.83,4.04,4.98,0.57,0,9.664
45.528047,-122.686994,2016-01-05 23:00:00,Mostly Cloudy,0,35.74,32.07,0.83,4.34,4.34,0.76,0,7.15
45.528047,-122.686994,2016-01-06 00:00:00,Clear,0,35.59,35.59,0.83,2.55,3.63,0.31,0,8.455
45.528047,-122.686994,2016-01-06 01:00:00,Mostly Cloudy,0,35.99,35.99,0.83,3,4.52,0.64,0,9.063
45.528047,-122.686994,2016-01-06 02:00:00,Mostly Cloudy,0,36.23,33.13,0.82,3.84,3.84,0.81,0,9.011
45.528047,-122.686994,2016-01-06 03:00:00,Mostly Cloudy,0,36.3,32.13,0.81,5,5.22,0.75,0,8.747
45.528047,-122.686994,2016-01-06 04:00:00,Clear,0,36.03,32.26,0.81,4.49,5.69,0.2,0,9.667
45.528047,-122.686994,2016-01-06 05:00:00,Clear,0,35.81,31.22,0.81,5.4,5.98,0.18,0,8.673
45.528047,-122.686994,2016-01-06 06:00:00,Clear,0,35.32,32.11,0.83,3.81,5.12,0.16,0,7.686
45.528047,-122.686994,2016-01-06 07:00:00,Clear,0,34.89,32.41,0.84,3.14,5.14,0.27,0,7.136
45.528047,-122.686994,2016-01-06 08:00:00,Clear,0,35.6,32.75,0.83,3.53,4.88,0,0,7.891
45.528047,-122.686994,2016-01-06 09:00:00,Clear,0,37.01,32.91,0.81,5.06,8.19,0.03,0,6.252
45.528047,-122.686994,2016-01-06 10:00:00,Clear,0,38.28,33.95,0.79,5.65,8.25,0.1,1,7.388
45.528047,-122.686994,2016-01-06 11:00:00,Clear,0,39.58,36.48,0.77,4.4,6.83,0.08,1,7.012
45.528047,-122.686994,2016-01-06 12:00:00,Clear,0,41.87,38.71,0.75,4.94,6.83,0.21,1,9.538
45.528047,-122.686994,2016-01-06 13:00:00,Partly Cloudy,0,42.99,39.92,0.73,5.08,6.49,0.39,1,9.997
45.528047,-122.686994,2016-01-06 14:00:00,Clear,0,42.79,39.9,0.73,4.8,7.04,0.13,1,9.997
45.528047,-122.686994,2016-01-06 15:00:00,Mostly Cloudy,0,42.97,39.47,0.73,5.71,6.75,0.75,0,9.997
45.528047,-122.686994,2016-01-06 16:00:00,Mostly Cloudy,0,42.26,38.71,0.74,5.6,9.35,0.79,0,9.997
45.528047,-122.686994,2016-01-06 17:00:00,Overcast,0,41.31,37.99,0.75,5.03,5.69,1,0,9.997
45.528047,-122.686994,2016-01-06 18:00:00,Overcast,0,40.81,37.13,0.76,5.39,5.39,1,0,9.997
45.528047,-122.686994,2016-01-06 19:00:00,Overcast,0,40.61,37.46,0.76,4.65,5.06,1,0,9.997
45.528047,-122.686994,2016-01-06 20:00:00,Overcast,0,40.65,37.79,0.75,4.31,4.39,0.96,0,9.634
45.528047,-122.686994,2016-01-06 21:00:00,Overcast,0,40.36,36.49,0.76,5.56,5.56,1,0,9.65
45.528047,-122.686994,2016-01-06 22:00:00,Overcast,0,39.84,39.84,0.78,2.77,3.1,1,0,9.891
45.528047,-122.686994,2016-01-06 23:00:00,Mostly Cloudy,0,39.17,36.71,0.8,3.65,3.65,0.83,0,9.179
45.528047,-122.686994,2016-01-07 00:00:00,Overcast,0,38.76,38.76,0.81,0.35,2.39,1,0,9.417
45.528047,-122.686994,2016-01-07 01:00:00,Overcast,0,38.27,38.27,0.82,2.3,2.3,1,0,9.396
45.528047,-122.686994,2016-01-07 02:00:00,Overcast,0,38.92,38.92,0.81,2.38,2.41,1,0,8.459
45.528047,-122.686994,2016-01-07 03:00:00,Overcast,0,38.94,38.94,0.81,1.89,1.89,1,0,7.713
45.528047,-122.686994,2016-01-07 04:00:00,Overcast,0,39,39,0.83,1.37,1.37,1,0,7.98
45.528047,-122.686994,2016-01-07 05:00:00,Mostly Cloudy,0,38.39,38.39,0.84,1.76,1.76,0.83,0,8.317
45.528047,-122.686994,2016-01-07 06:00:00,Overcast,0,38.67,38.67,0.84,1.07,1.07,1,0,7.775
45.528047,-122.686994,2016-01-07 07:00:00,Overcast,0,38.63,38.63,0.85,0.41,1.05,1,0,9.997
45.528047,-122.686994,2016-01-07 08:00:00,Overcast,0,38.6,38.6,0.85,1.49,1.49,1,0,9.792
45.528047,-122.686994,2016-01-07 09:00:00,Overcast,0,39.02,39.02,0.85,1.29,1.29,1,0,9.792
45.528047,-122.686994,2016-01-07 10:00:00,Overcast,0,40.82,40.82,0.83,1.08,1.93,1,0,9.997
45.528047,-122.686994,2016-01-07 11:00:00,Overcast,0,42.53,42.53,0.8,2.69,2.69,1,1,9.997
45.528047,-122.686994,2016-01-07 12:00:00,Overcast,0,44.45,44.45,0.77,2.2,2.8,1,1,9.997
45.528047,-122.686994,2016-01-07 13:00:00,Overcast,0,45.88,45.88,0.74,1.7,3.35,1,1,9.997
45.528047,-122.686994,2016-01-07 14:00:00,Mostly Cloudy,0,46.69,46.69,0.73,1.87,2.13,0.84,1,9.997
45.528047,-122.686994,2016-01-07 15:00:00,Mostly Cloudy,0,46.7,46.7,0.73,0.84,1.8,0.84,0,9.997
45.528047,-122.686994,2016-01-07 16:00:00,Overcast,0,46.04,46.04,0.75,0.62,1.11,0.89,0,9.997
45.528047,-122.686994,2016-01-07 17:00:00,Overcast,0,44.58,44.58,0.77,1,1,1,0,9.997
45.528047,-122.686994,2016-01-07 18:00:00,Mostly Cloudy,0,42.83,42.83,0.8,1.93,1.93,0.85,0,9.997
45.528047,-122.686994,2016-01-07 19:00:00,Partly Cloudy,0,40.45,40.45,0.83,1.01,1.01,0.39,0,9.997
45.528047,-122.686994,2016-01-07 20:00:00,Partly Cloudy,0,38.59,38.59,0.86,1.11,1.11,0.36,0,9.616
45.528047,-122.686994,2016-01-07 21:00:00,Clear,0,37.08,37.08,0.88,1.01,1.01,0.15,0,9.844
45.528047,-122.686994,2016-01-07 22:00:00,Clear,0,36.19,36.19,0.89,0.94,0.94,0.1,0,9.095
45.528047,-122.686994,2016-01-07 23:00:00,Clear,0,35.43,35.43,0.89,0.97,0.97,0.07,0,8.723
45.528047,-122.686994,2016-01-08 00:00:00,Clear,0,34.73,34.73,0.89,0.62,0.62,0.07,0,8.154
45.528047,-122.686994,2016-01-08 01:00:00,Partly Cloudy,0,33.8,33.8,0.9,1.7,1.7,0.43,0,4.088
45.528047,-122.686994,2016-01-08 02:00:00,Clear,0,33.12,33.12,0.9,1.6,1.6,0.1,0,5.462
45.528047,-122.686994,2016-01-08 03:00:00,Clear,0,32.84,32.84,0.91,1.17,1.17,0.13,0,5.054
45.528047,-122.686994,2016-01-08 04:00:00,Overcast,0,33.99,33.99,0.91,0.66,0.82,1,0,6.344
45.528047,-122.686994,2016-01-08 05:00:00,Overcast,0,34.67,34.67,0.91,1.11,1.11,1,0,7.217
45.528047,-122.686994,2016-01-08 06:00:00,Overcast,0,35.1,35.1,0.9,0.43,0.51,1,0,7.34
45.528047,-122.686994,2016-01-08 07:00:00,Overcast,0,35.34,35.34,0.9,0.37,0.37,1,0,8.591
45.528047,-122.686994,2016-01-08 08:00:00,Overcast,0,35.44,35.44,0.9,0.37,0.37,1,0,6.799
45.528047,-122.686994,2016-01-08 09:00:00,Overcast,0,36.24,36.24,0.9,0.68,0.68,1,0,6.574
45.528047,-122.686994,2016-01-08 10:00:00,Mostly Cloudy,0,37.69,37.69,0.91,1.76,1.76,0.83,0,8.585
45.528047,-122.686994,2016-01-08 11:00:00,Partly Cloudy,0,40.46,40.46,0.87,2.2,2.2,0.53,1,9.855
45.528047,-122.686994,2016-01-08 12:00:00,Clear,0,42.41,41.02,0.84,3.06,3.06,0.22,1,9.53
45.528047,-122.686994,2016-01-08 13:00:00,Clear,0,44.94,44.94,0.77,2.73,2.73,0.14,1,9.997
45.528047,-122.686994,2016-01-08 14:00:00,Clear,0,46.69,46.69,0.73,2.81,3.98,0.03,1,9.997
45.528047,-122.686994,2016-01-08 15:00:00,Clear,0,47.41,47.41,0.71,1.72,2.76,0.09,0,9.663
45.528047,-122.686994,2016-01-08 16:00:00,Clear,0,46.43,46.43,0.73,1.79,2.7,0.2,0,9.997
45.528047,-122.686994,2016-01-08 17:00:00,Clear,0,43.22,43.22,0.77,2.56,2.56,0.09,0,9.663
45.528047,-122.686994,2016-01-08 18:00:00,Clear,0,41.09,39,0.79,3.55,3.55,0.09,0,9.997
45.528047,-122.686994,2016-01-08 19:00:00,Clear,0,39.46,37.23,0.81,3.46,3.46,0.23,0,8.965
45.528047,-122.686994,2016-01-08 20:00:00,Partly Cloudy,0,38.68,34.97,0.8,4.95,4.95,0.38,0,8.407
45.528047,-122.686994,2016-01-08 21:00:00,Clear,0,38.18,35.23,0.8,3.99,4.02,0.25,0,8.877
45.528047,-122.686994,2016-01-08 22:00:00,Clear,0,38.16,34.01,0.79,5.38,5.38,0.29,0,8.327
45.528047,-122.686994,2016-01-08 23:00:00,Partly Cloudy,0,38.03,34.19,0.79,4.96,4.96,0.59,0,7.432
45.528047,-122.686994,2016-01-09 00:00:00,Partly Cloudy,0,37.97,37.97,0.79,2.93,3.42,0.57,0,7.861
45.528047,-122.686994,2016-01-09 01:00:00,Mostly Cloudy,0,38.43,35.13,0.78,4.41,4.74,0.62,0,9.307
45.528047,-122.686994,2016-01-09 02:00:00,Overcast,0,38.52,34.46,0.78,5.34,5.34,1,0,8.288
45.528047,-122.686994,2016-01-09 03:00:00,Overcast,0,38.41,33.91,0.79,5.93,5.93,1,0,8.997
45.528047,-122.686994,2016-01-09 04:00:00,Overcast,0,37.93,37.93,0.83,2.94,2.94,1,0,9.785
45.528047,-122.686994,2016-01-09 05:00:00,Overcast,0.0003,38.39,34.53,0.83,5.06,5.25,1,0,9.548
45.528047,-122.686994,2016-01-09 06:00:00,Possible Drizzle,0.0026,38.57,34.67,0.85,5.16,5.16,1,0,9.807
45.528047,-122.686994,2016-01-09 07:00:00,Drizzle,0.0104,38.52,34.19,0.85,5.73,5.8,1,0,9.945
45.528047,-122.686994,2016-01-09 08:00:00,Possible Drizzle,0.0058,38.53,34.71,0.86,5.04,6.07,1,0,9.913
45.528047,-122.686994,2016-01-09 09:00:00,Overcast,0.0006,39.12,34.24,0.85,6.73,6.73,1,0,8.477
45.528047,-122.686994,2016-01-09 10:00:00,Overcast,0,40.19,36.38,0.84,5.42,6.35,1,0,9.945
45.528047,-122.686994,2016-01-09 11:00:00,Overcast,0,41.39,38.94,0.83,3.98,6.67,1,1,9.997
45.528047,-122.686994,2016-01-09 12:00:00,Overcast,0,42.89,38.88,0.8,6.54,6.54,1,1,9.997
45.528047,-122.686994,2016-01-09 13:00:00,Overcast,0,43.82,40.4,0.78,5.85,6.73,1,1,9.997
45.528047,-122.686994,2016-01-09 14:00:00,Overcast,0,44.54,42.56,0.77,4,4.54,1,1,9.997
45.528047,-122.686994,2016-01-09 15:00:00,Overcast,0,45.2,43.24,0.76,4.1,4.53,1,0,9.997
45.528047,-122.686994,2016-01-09 16:00:00,Overcast,0,44.63,44.63,0.76,2.87,4.19,0.98,0,9.997
45.528047,-122.686994,2016-01-09 17:00:00,Overcast,0,43.49,41,0.77,4.42,5.17,1,0,9.997
45.528047,-122.686994,2016-01-09 18:00:00,Overcast,0,43.02,41.53,0.78,3.23,3.98,1,0,9.997
45.528047,-122.686994,2016-01-09 19:00:00,Overcast,0,42.54,42.54,0.78,2.06,3.57,1,0,9.997
45.528047,-122.686994,2016-01-09 20:00:00,Overcast,0,42.53,42.53,0.78,1.71,2.54,1,0,9.997
45.528047,-122.686994,2016-01-09 21:00:00,Overcast,0,42.33,39.19,0.77,5.02,5.02,1,0,9.997
45.528047,-122.686994,2016-01-09 22:00:00,Overcast,0,42.29,39.87,0.76,4.12,4.12,1,0,9.997
45.528047,-122.686994,2016-01-09 23:00:00,Overcast,0,41.82,39.53,0.77,3.88,3.92,1,0,9.997
45.528047,-122.686994,2016-01-10 00:00:00,Mostly Cloudy,0,41.17,41.17,0.78,2.36,4.51,0.86,0,9.997
45.528047,-122.686994,2016-01-10 01:00:00,Mostly Cloudy,0,40.04,40.04,0.79,2.62,3.4,0.8,0,9.997
45.528047,-122.686994,2016-01-10 02:00:00,Partly Cloudy,0,39.05,39.05,0.8,1.58,3.96,0.46,0,9.997
45.528047,-122.686994,2016-01-10 03:00:00,Clear,0,37.88,37.88,0.82,1.88,4.08,0.09,0,9.997
45.528047,-122.686994,2016-01-10 04:00:00,Clear,0,37.49,37.49,0.82,2.13,4.25,0,0,9.891
45.528047,-122.686994,2016-01-10 05:00:00,Clear,0,37.66,37.66,0.82,2.29,4.56,0,0,9.997
45.528047,-122.686994,2016-01-10 06:00:00,Clear,0,37.53,37.53,0.81,2.55,3.56,0,0,9.997
45.528047,-122.686994,2016-01-10 07:00:00,Clear,0,37.69,35.49,0.81,3.21,6.52,0,0,9.997
45.528047,-122.686994,2016-01-10 08:00:00,Clear,0,38.36,35.29,0.79,4.15,8.24,0,0,9.997
45.528047,-122.686994,2016-01-10 09:00:00,Clear,0,40.08,37.86,0.75,3.54,7.57,0,0,9.997
45.528047,-122.686994,2016-01-10 10:00:00,Clear,0,42.15,40.17,0.73,3.6,6.84,0,1,9.997
45.528047,-122.686994,2016-01-10 11:00:00,Clear,0,44.84,41.32,0.68,6.36,10.9,0,1,9.997
45.528047,-122.686994,2016-01-10 12:00:00,Clear,0,46.57,43.41,0.65,6.31,10.77,0,1,9.997
45.528047,-122.686994,2016-01-10 13:00:00,Clear,0,47.78,45.03,0.62,6,11.35,0,1,9.997
45.528047,-122.686994,2016-01-10 14:00:00,Clear,0,48.3,44.72,0.6,7.94,11.02,0,1,9.997
