crashid,date,hour,day,city_section,highwayid,milepost,lat,lon,road_type,road_desc,street_name,isect_num,lane_quantity,vehicleid,partic_type,age,gender,vehicle_type,striking_vehicle,collision_type,crash_severity,injury_severity,vehicle_movement,vehicle_direction,volume,speed,weather1,weather2,precip,temp,wind,cloud,visibility,road_cond,light_cond,speeding,alcohol,drug
1664621,2016-06-05,16:00:00,SUNDAY,Portland N,1,308,45.611722,-122.679153,MN,BRIDGE,PACIFIC HY I-5,9458,6,3142690,PSNG,54,2,PSNGR CAR,f,REAR,FAT,INJA,STRGHT,S,765.00,51.00,Clear,CLR,0,99.54,2.92,0,9,DRY,DAY,f,f,f
1664621,2016-06-05,16:00:00,SUNDAY,Portland N,1,308,45.611722,-122.679153,MN,BRIDGE,PACIFIC HY I-5,9458,6,3142689,DRVR,44,1,PSNGR CAR,t,REAR,FAT,KILL,STRGHT,S,765.00,51.00,Clear,CLR,0,99.54,2.92,0,9,DRY,DAY,f,f,f
1664621,2016-06-05,16:00:00,SUNDAY,Portland N,1,308,45.611722,-122.679153,MN,BRIDGE,PACIFIC HY I-5,9458,6,3142690,DRVR,79,2,PSNGR CAR,f,REAR,FAT,INJA,STRGHT,S,765.00,51.00,Clear,CLR,0,99.54,2.92,0,9,DRY,DAY,f,f,f
1692626,2016-02-24,00:00:00,WEDNESDAY,Portland N,1,302.5,45.535286,-122.667133,MN,STRGHT,PACIFIC HY I-5,9432,4,3195525,DRVR,0,9,PSNGR CAR,t,SS-O,PDO,NONE,STRGHT,SE,187.00,57.50,Clear,CLR,0,49.06,4.03,0,9,DRY,DAY,f,f,f
1661583,2016-02-29,08:00:00,MONDAY,Portland N,1,307.5,45.602969,-122.683217,MN,STRGHT,PACIFIC HY I-5,609,6,3136955,DRVR,67,1,TRUCK,f,SS-O,INJ,NONE,STRGHT,S,775.00,60.67,Light Rain,RAIN,0.0196,45.52,0.76,1,6,WET,DAY,f,f,f
1669718,2016-06-06,15:00:00,MONDAY,Portland N,1,304.5,45.564667,-122.678717,MN,STRGHT,PACIFIC HY I-5,9424,6,3152342,DRVR,67,2,PSNGR CAR,f,SS-O,INJ,INJC,STRGHT,S,764.00,14.50,Clear,CLR,0,86.57,3.35,0.01,9,DRY,DAY,f,f,f
1669718,2016-06-06,15:00:00,MONDAY,Portland N,1,304.5,45.564667,-122.678717,MN,STRGHT,PACIFIC HY I-5,9424,6,3152341,DRVR,0,9,SEMI TOW,t,SS-O,INJ,NONE,STRGHT,S,764.00,14.50,Clear,CLR,0,86.57,3.35,0.01,9,DRY,DAY,f,f,f
1669786,2016-06-07,11:00:00,TUESDAY,Portland N,1,304,45.55935,-122.678672,MN,STRGHT,PACIFIC HY I-5,9425,6,3152476,DRVR,18,2,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,S,1039.00,53.50,Clear,CLR,0,74.14,1.58,0,9,DRY,DAY,f,f,f
1669786,2016-06-07,11:00:00,TUESDAY,Portland N,1,304,45.55935,-122.678672,MN,STRGHT,PACIFIC HY I-5,9425,6,3152477,DRVR,32,1,PSNGR CAR,f,REAR,INJ,INJC,STRGHT,S,1039.00,53.50,Clear,CLR,0,74.14,1.58,0,9,DRY,DAY,f,f,f
1670062,2016-06-07,13:00:00,TUESDAY,Portland N,1,305,45.572211,-122.678744,MN,STRGHT,PACIFIC HY I-5,9420,4,3152986,DRVR,0,9,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,S,1151.00,50.00,Clear,CLR,0,80.97,2.35,0.01,9,DRY,DAY,f,f,f
1670062,2016-06-07,13:00:00,TUESDAY,Portland N,1,305,45.572211,-122.678744,MN,STRGHT,PACIFIC HY I-5,9420,4,3152987,DRVR,43,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,S,1151.00,50.00,Clear,CLR,0,80.97,2.35,0.01,9,DRY,DAY,f,f,f
1671746,2016-06-11,23:00:00,SATURDAY,Portland N,1,305.5,45.577225,-122.6775,CN,INTER,N LOMBARD ST,9418,,3156137,DRVR,0,2,UNKNOWN,t,REAR,INJ,NONE,STRGHT,NE,531.00,60.67,Clear,CLR,0,56.84,0.63,0,9,DRY,DLIT,f,f,f
1671746,2016-06-11,23:00:00,SATURDAY,Portland N,1,305.5,45.577225,-122.6775,CN,INTER,N LOMBARD ST,9418,,3156138,DRVR,24,1,PSNGR CAR,f,REAR,INJ,INJA,STOP,NE,531.00,60.67,Clear,CLR,0,56.84,0.63,0,9,DRY,DLIT,f,f,f
1707120,2016-06-13,00:00:00,MONDAY,Portland N,1,308,45.611706,-122.680206,CN,CURVE,SB EX JANTZN BCH C4,432,2,3221538,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STRGHT,NW,194.00,60.33,Clear,CLR,0,59.66,0.8,0,9,UNK,DAY,f,f,f
1707120,2016-06-13,00:00:00,MONDAY,Portland N,1,308,45.611706,-122.680206,CN,CURVE,SB EX JANTZN BCH C4,432,2,3221537,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,NW,194.00,60.33,Clear,CLR,0,59.66,0.8,0,9,UNK,DAY,f,f,f
1671003,2016-06-13,09:00:00,MONDAY,Portland N,1,304.5,45.5638,-122.678706,MN,STRGHT,PACIFIC HY I-5,9424,6,3154786,DRVR,57,1,PSNGR CAR,f,REAR,INJ,INJC,STRGHT,S,1214.00,56.50,Overcast,CLR,0,56.49,0.99,0.99,9,DRY,DAY,f,f,f
1671003,2016-06-13,09:00:00,MONDAY,Portland N,1,304.5,45.5638,-122.678706,MN,STRGHT,PACIFIC HY I-5,9424,6,3154786,PSNG,84,2,PSNGR CAR,f,REAR,INJ,INJC,STRGHT,S,1214.00,56.50,Overcast,CLR,0,56.49,0.99,0.99,9,DRY,DAY,f,f,f
1671003,2016-06-13,09:00:00,MONDAY,Portland N,1,304.5,45.5638,-122.678706,MN,STRGHT,PACIFIC HY I-5,9424,6,3154785,DRVR,22,1,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,S,1214.00,56.50,Overcast,CLR,0,56.49,0.99,0.99,9,DRY,DAY,f,f,f
1670937,2016-06-13,17:00:00,MONDAY,Portland N,1,305,45.569878,-122.6787,MN,STRGHT,PACIFIC HY I-5,9420,6,3154648,DRVR,56,1,PSNGR CAR,t,REAR,INJ,INJC,STRGHT,S,918.00,16.00,Mostly Cloudy,CLR,0.0004,63.69,4.92,0.82,9,DRY,DAY,f,f,f
1670937,2016-06-13,17:00:00,MONDAY,Portland N,1,305,45.569878,-122.6787,MN,STRGHT,PACIFIC HY I-5,9420,6,3154650,DRVR,58,1,PSNGR CAR,f,REAR,INJ,NONE,STRGHT,S,918.00,16.00,Mostly Cloudy,CLR,0.0004,63.69,4.92,0.82,9,DRY,DAY,f,f,f
1670937,2016-06-13,17:00:00,MONDAY,Portland N,1,305,45.569878,-122.6787,MN,STRGHT,PACIFIC HY I-5,9420,6,3154649,DRVR,58,2,PSNGR CAR,f,REAR,INJ,NONE,STRGHT,S,918.00,16.00,Mostly Cloudy,CLR,0.0004,63.69,4.92,0.82,9,DRY,DAY,f,f,f
1661583,2016-02-29,08:00:00,MONDAY,Portland N,1,307.5,45.602969,-122.683217,MN,STRGHT,PACIFIC HY I-5,609,6,3136954,DRVR,20,2,PSNGR CAR,t,SS-O,INJ,INJC,STRGHT,S,775.00,60.67,Light Rain,RAIN,0.0196,45.52,0.76,1,6,WET,DAY,f,f,f
1693253,2016-03-01,17:00:00,TUESDAY,Portland Bridges,1,300.5,45.507753,-122.669481,MN,BRIDGE,MARQUAM BRIDGE,9551,3,3196671,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,SW,321.00,56.33,Mostly Cloudy,RAIN,0.0006,53.36,12.97,0.7,9,WET,DAY,f,f,f
1666967,2016-06-14,22:00:00,TUESDAY,Portland N,1,304.5,45.5638,-122.678706,MN,STRGHT,PACIFIC HY I-5,9424,6,3147167,DRVR,34,1,PSNGR CAR,f,REAR,INJ,NONE,STOP,S,930.00,58.50,Overcast,RAIN,0.0004,51.63,2.92,0.89,9,WET,DLIT,f,f,f
1666967,2016-06-14,22:00:00,TUESDAY,Portland N,1,304.5,45.5638,-122.678706,MN,STRGHT,PACIFIC HY I-5,9424,6,3147168,DRVR,58,1,OTH BUS,f,REAR,INJ,NONE,STRGHT,S,930.00,58.50,Overcast,RAIN,0.0004,51.63,2.92,0.89,9,WET,DLIT,f,f,f
1666967,2016-06-14,22:00:00,TUESDAY,Portland N,1,304.5,45.5638,-122.678706,MN,STRGHT,PACIFIC HY I-5,9424,6,3147166,DRVR,51,1,PSNGR CAR,t,REAR,INJ,INJB,STRGHT,S,930.00,58.50,Overcast,RAIN,0.0004,51.63,2.92,0.89,9,WET,DLIT,f,f,f
1671062,2016-06-14,23:00:00,TUESDAY,Portland N,1,305,45.571525,-122.678731,MN,STRGHT,PACIFIC HY I-5,9420,6,3154897,DRVR,25,2,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,S,446.00,53.50,Mostly Cloudy,CLR,0,49.86,2.92,0.79,9,DRY,DLIT,f,f,f
1671062,2016-06-14,23:00:00,TUESDAY,Portland N,1,305,45.571525,-122.678731,MN,STRGHT,PACIFIC HY I-5,9420,6,3154899,DRVR,0,1,PSNGR CAR,f,REAR,INJ,NONE,STRGHT,S,446.00,53.50,Mostly Cloudy,CLR,0,49.86,2.92,0.79,9,DRY,DLIT,f,f,f
1671062,2016-06-14,23:00:00,TUESDAY,Portland N,1,305,45.571525,-122.678731,MN,STRGHT,PACIFIC HY I-5,9420,6,3154898,DRVR,48,1,PSNGR CAR,f,REAR,INJ,INJC,STRGHT,S,446.00,53.50,Mostly Cloudy,CLR,0,49.86,2.92,0.79,9,DRY,DLIT,f,f,f
1693253,2016-03-01,17:00:00,TUESDAY,Portland Bridges,1,300.5,45.507753,-122.669481,MN,BRIDGE,MARQUAM BRIDGE,9551,3,3196672,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,SW,321.00,56.33,Mostly Cloudy,RAIN,0.0006,53.36,12.97,0.7,9,WET,DAY,f,f,f
1693711,2016-03-06,15:00:00,SUNDAY,Portland NE,1,302,45.531228,-122.665339,MN,STRGHT,PACIFIC HY I-5,9435,6,3197479,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,S,1164.00,49.00,Mostly Cloudy,CLR,0,55.05,6.03,0.75,9,DRY,DAY,f,f,f
1671331,2016-06-16,19:00:00,THURSDAY,Portland N,1,304,45.554856,-122.677447,CN,CURVE,NB EF GOING ST C2,322,2,3155382,DRVR,86,2,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,NW,1274.00,52.00,Mostly Cloudy,CLR,0,63.87,0.54,0.75,9,DRY,DAY,f,f,f
1671331,2016-06-16,19:00:00,THURSDAY,Portland N,1,304,45.554856,-122.677447,CN,CURVE,NB EF GOING ST C2,322,2,3155383,DRVR,67,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,NW,1274.00,52.00,Mostly Cloudy,CLR,0,63.87,0.54,0.75,9,DRY,DAY,f,f,f
1693711,2016-03-06,15:00:00,SUNDAY,Portland NE,1,302,45.531228,-122.665339,MN,STRGHT,PACIFIC HY I-5,9435,6,3197480,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STRGHT,S,1164.00,49.00,Mostly Cloudy,CLR,0,55.05,6.03,0.75,9,DRY,DAY,f,f,f
1661326,2016-03-07,22:00:00,MONDAY,Portland Bridges,1,300.5,45.5085,-122.668186,MN,STRGHT,MARQUAM BRIDGE,9453,3,3136490,PSNG,15,2,PSNGR CAR,f,REAR,INJ,INJB,STRGHT,NE,130.00,58.33,Partly Cloudy,CLR,0,42.83,0.51,0.4,9,DRY,DLIT,f,f,f
1661326,2016-03-07,22:00:00,MONDAY,Portland Bridges,1,300.5,45.5085,-122.668186,MN,STRGHT,MARQUAM BRIDGE,9453,3,3136490,PSNG,9,1,PSNGR CAR,f,REAR,INJ,INJB,STRGHT,NE,130.00,58.33,Partly Cloudy,CLR,0,42.83,0.51,0.4,9,DRY,DLIT,f,f,f
1661326,2016-03-07,22:00:00,MONDAY,Portland Bridges,1,300.5,45.5085,-122.668186,MN,STRGHT,MARQUAM BRIDGE,9453,3,3136490,PSNG,12,1,PSNGR CAR,f,REAR,INJ,INJB,STRGHT,NE,130.00,58.33,Partly Cloudy,CLR,0,42.83,0.51,0.4,9,DRY,DLIT,f,f,f
1661326,2016-03-07,22:00:00,MONDAY,Portland Bridges,1,300.5,45.5085,-122.668186,MN,STRGHT,MARQUAM BRIDGE,9453,3,3136490,DRVR,50,2,PSNGR CAR,f,REAR,INJ,INJB,STRGHT,NE,130.00,58.33,Partly Cloudy,CLR,0,42.83,0.51,0.4,9,DRY,DLIT,f,f,f
1661326,2016-03-07,22:00:00,MONDAY,Portland Bridges,1,300.5,45.5085,-122.668186,MN,STRGHT,MARQUAM BRIDGE,9453,3,3136490,PSNG,15,1,PSNGR CAR,f,REAR,INJ,INJB,STRGHT,NE,130.00,58.33,Partly Cloudy,CLR,0,42.83,0.51,0.4,9,DRY,DLIT,f,f,f
1661326,2016-03-07,22:00:00,MONDAY,Portland Bridges,1,300.5,45.5085,-122.668186,MN,STRGHT,MARQUAM BRIDGE,9453,3,3136490,PSNG,17,1,PSNGR CAR,f,REAR,INJ,INJB,STRGHT,NE,130.00,58.33,Partly Cloudy,CLR,0,42.83,0.51,0.4,9,DRY,DLIT,f,f,f
1661326,2016-03-07,22:00:00,MONDAY,Portland Bridges,1,300.5,45.5085,-122.668186,MN,STRGHT,MARQUAM BRIDGE,9453,3,3136489,DRVR,23,2,PSNGR CAR,f,REAR,INJ,NONE,STOP,NE,130.00,58.33,Partly Cloudy,CLR,0,42.83,0.51,0.4,9,DRY,DLIT,f,f,f
1661326,2016-03-07,22:00:00,MONDAY,Portland Bridges,1,300.5,45.5085,-122.668186,MN,STRGHT,MARQUAM BRIDGE,9453,3,3136488,DRVR,27,2,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,NE,130.00,58.33,Partly Cloudy,CLR,0,42.83,0.51,0.4,9,DRY,DLIT,f,f,f
1661326,2016-03-07,22:00:00,MONDAY,Portland Bridges,1,300.5,45.5085,-122.668186,MN,STRGHT,MARQUAM BRIDGE,9453,3,3136490,PSNG,14,1,PSNGR CAR,f,REAR,INJ,INJB,STRGHT,NE,130.00,58.33,Partly Cloudy,CLR,0,42.83,0.51,0.4,9,DRY,DLIT,f,f,f
1696681,2016-06-24,14:00:00,FRIDAY,Portland N,1,304.5,45.563069,-122.678692,MN,STRGHT,PACIFIC HY I-5,9902,7,3202589,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,S,1140.00,25.00,Overcast,CLR,0,67.47,2.01,1,9,DRY,DAY,f,f,f
1696681,2016-06-24,14:00:00,FRIDAY,Portland N,1,304.5,45.563069,-122.678692,MN,STRGHT,PACIFIC HY I-5,9902,7,3202588,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,S,1140.00,25.00,Overcast,CLR,0,67.47,2.01,1,9,DRY,DAY,f,f,f
1671029,2016-06-24,15:00:00,FRIDAY,Portland NE,1,301.5,45.525803,-122.665444,MN,STRGHT,PACIFIC HY I-5,9448,6,3154831,DRVR,37,2,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,S,807.00,53.00,Overcast,RAIN,0,65.13,2.92,1,9,WET,DAY,f,f,f
1671029,2016-06-24,15:00:00,FRIDAY,Portland NE,1,301.5,45.525803,-122.665444,MN,STRGHT,PACIFIC HY I-5,9448,6,3154832,DRVR,53,1,PSNGR CAR,f,REAR,INJ,INJC,STOP,S,807.00,53.00,Overcast,RAIN,0,65.13,2.92,1,9,WET,DAY,f,f,f
1694632,2016-03-11,19:00:00,FRIDAY,Portland NE,1,302,45.532222,-122.6655,MN,STRGHT,PACIFIC HY I-5,9435,6,3199066,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,S,1038.00,46.00,Drizzle,RAIN,0.014,50.37,4.03,1,6,WET,DLIT,f,f,f
1698218,2016-06-27,16:00:00,MONDAY,Portland N,1,304.5,45.562028,-122.678667,MN,STRGHT,PACIFIC HY I-5,9424,6,3205237,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,S,546.00,7.00,Clear,CLR,0,84.39,3.2,0.01,9,DRY,DAY,f,f,f
1698218,2016-06-27,16:00:00,MONDAY,Portland N,1,304.5,45.562028,-122.678667,MN,STRGHT,PACIFIC HY I-5,9424,6,3205236,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,S,546.00,7.00,Clear,CLR,0,84.39,3.2,0.01,9,DRY,DAY,f,f,f
1694632,2016-03-11,19:00:00,FRIDAY,Portland NE,1,302,45.532222,-122.6655,MN,STRGHT,PACIFIC HY I-5,9435,6,3199067,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,S,1038.00,46.00,Drizzle,RAIN,0.014,50.37,4.03,1,6,WET,DLIT,f,f,f
1694050,2016-03-11,20:00:00,FRIDAY,Portland N,1,303.5,45.548797,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,3198083,DRVR,0,9,PSNGR CAR,t,SS-O,PDO,NONE,STRGHT,S,883.00,59.50,Light Rain,RAIN,0.0194,51.27,6.93,1,7,WET,DUSK,t,f,f
1694050,2016-03-11,20:00:00,FRIDAY,Portland N,1,303.5,45.548797,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,3198084,DRVR,0,9,PSNGR CAR,f,SS-O,PDO,NONE,STRGHT,S,883.00,59.50,Light Rain,RAIN,0.0194,51.27,6.93,1,7,WET,DUSK,t,f,f
1694250,2016-03-12,00:00:00,SATURDAY,Portland N,1,307,45.599494,-122.6842,MN,STRGHT,PACIFIC HY I-5,609,6,3198430,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,S,319.00,60.00,Light Rain,UNK,0.0282,49.42,8.96,1,9,UNK,DAY,f,f,f
1694250,2016-03-12,00:00:00,SATURDAY,Portland N,1,307,45.599494,-122.6842,MN,STRGHT,PACIFIC HY I-5,609,6,3198431,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,S,319.00,60.00,Light Rain,UNK,0.0282,49.42,8.96,1,9,UNK,DAY,f,f,f
1662231,2016-03-14,15:00:00,MONDAY,Portland Bridges,1,300.5,45.508219,-122.668672,MN,BRIDGE,MARQUAM BRIDGE,9453,6,3138150,DRVR,44,2,PSNGR CAR,f,REAR,INJ,NONE,STOP,NE,462.00,59.67,Drizzle,RAIN,0.0117,49.48,8.96,1,8,WET,DAY,f,f,f
1672169,2016-07-01,15:00:00,FRIDAY,Portland N,1,304.5,45.562622,-122.678681,MN,STRGHT,PACIFIC HY I-5,9424,6,3156918,DRVR,58,1,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,S,641.00,9.00,Clear,CLR,0,74.84,2.46,0.02,9,DRY,DAY,f,t,f
1672169,2016-07-01,15:00:00,FRIDAY,Portland N,1,304.5,45.562622,-122.678681,MN,STRGHT,PACIFIC HY I-5,9424,6,3156919,DRVR,64,1,PSNGR CAR,f,REAR,INJ,INJC,STRGHT,S,641.00,9.00,Clear,CLR,0,74.84,2.46,0.02,9,DRY,DAY,f,t,f
1662231,2016-03-14,15:00:00,MONDAY,Portland Bridges,1,300.5,45.508219,-122.668672,MN,BRIDGE,MARQUAM BRIDGE,9453,6,3138149,DRVR,50,2,PSNGR CAR,f,REAR,INJ,NONE,STOP,NE,462.00,59.67,Drizzle,RAIN,0.0117,49.48,8.96,1,8,WET,DAY,f,f,f
1662231,2016-03-14,15:00:00,MONDAY,Portland Bridges,1,300.5,45.508219,-122.668672,MN,BRIDGE,MARQUAM BRIDGE,9453,6,3138148,DRVR,31,1,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,NE,462.00,59.67,Drizzle,RAIN,0.0117,49.48,8.96,1,8,WET,DAY,f,f,f
1662231,2016-03-14,15:00:00,MONDAY,Portland Bridges,1,300.5,45.508219,-122.668672,MN,BRIDGE,MARQUAM BRIDGE,9453,6,3138151,DRVR,40,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,NE,462.00,59.67,Drizzle,RAIN,0.0117,49.48,8.96,1,8,WET,DAY,f,f,f
1699141,2016-03-18,15:00:00,FRIDAY,Portland N,1,303.5,45.548797,-122.678753,MN,INTER,PACIFIC HY I-5,9430,,3206954,,,,PSNGR CAR,f,BACK,PDO,,PRKD-P,S,650.00,28.50,Clear,CLR,0,58.47,7.78,0.2,9,DRY,DAY,f,f,f
1672301,2016-07-02,18:00:00,SATURDAY,Portland N,1,307.5,45.602969,-122.683217,MN,STRGHT,PACIFIC HY I-5,9701,6,3157162,DRVR,29,1,PSNGR CAR,t,SS-O,INJ,NONE,STRGHT,S,951.00,48.00,Clear,CLR,0,80.33,3.14,0,9,DRY,DAY,f,f,f
1672301,2016-07-02,18:00:00,SATURDAY,Portland N,1,307.5,45.602969,-122.683217,MN,STRGHT,PACIFIC HY I-5,9701,6,3157164,DRVR,26,2,PSNGR CAR,f,SS-O,INJ,INJC,STRGHT,S,951.00,48.00,Clear,CLR,0,80.33,3.14,0,9,DRY,DAY,f,f,f
1672301,2016-07-02,18:00:00,SATURDAY,Portland N,1,307.5,45.602969,-122.683217,MN,STRGHT,PACIFIC HY I-5,9701,6,3157163,DRVR,45,1,PSNGR CAR,f,SS-O,INJ,NONE,STRGHT,S,951.00,48.00,Clear,CLR,0,80.33,3.14,0,9,DRY,DAY,f,f,f
1684997,2016-07-05,08:00:00,TUESDAY,Portland SE,1,301.5,45.520569,-122.665981,MN,STRGHT,PACIFIC HY I-5,9439,6,3181763,DRVR,58,2,PSNGR CAR,f,REAR,INJ,INJC,STRGHT,S,984.00,42.50,Overcast,CLR,0,58.47,0.61,0.99,9,DRY,DAY,f,f,f
1684997,2016-07-05,08:00:00,TUESDAY,Portland SE,1,301.5,45.520569,-122.665981,MN,STRGHT,PACIFIC HY I-5,9439,6,3181762,DRVR,29,2,PSNGR CAR,f,REAR,INJ,NONE,STRGHT,S,984.00,42.50,Overcast,CLR,0,58.47,0.61,0.99,9,DRY,DAY,f,f,f
1684997,2016-07-05,08:00:00,TUESDAY,Portland SE,1,301.5,45.520569,-122.665981,MN,STRGHT,PACIFIC HY I-5,9439,6,3181763,PSNG,0,1,PSNGR CAR,f,REAR,INJ,INJC,STRGHT,S,984.00,42.50,Overcast,CLR,0,58.47,0.61,0.99,9,DRY,DAY,f,f,f
1684997,2016-07-05,08:00:00,TUESDAY,Portland SE,1,301.5,45.520569,-122.665981,MN,STRGHT,PACIFIC HY I-5,9439,6,3181761,DRVR,0,9,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,S,984.00,42.50,Overcast,CLR,0,58.47,0.61,0.99,9,DRY,DAY,f,f,f
1695800,2016-07-05,16:00:00,TUESDAY,Portland N,1,304,45.556669,-122.6787,MN,STRGHT,PACIFIC HY I-5,9425,6,3201065,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STRGHT,S,623.00,9.50,Mostly Cloudy,CLR,0,68.38,2.31,0.75,9,DRY,DAY,f,f,f
1695800,2016-07-05,16:00:00,TUESDAY,Portland N,1,304,45.556669,-122.6787,MN,STRGHT,PACIFIC HY I-5,9425,6,3201064,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,S,623.00,9.50,Mostly Cloudy,CLR,0,68.38,2.31,0.75,9,DRY,DAY,f,f,f
1699141,2016-03-18,15:00:00,FRIDAY,Portland N,1,303.5,45.548797,-122.678753,MN,INTER,PACIFIC HY I-5,9430,,3206953,DRVR,0,9,PSNGR CAR,t,BACK,PDO,NONE,BACK,N,650.00,28.50,Clear,CLR,0,58.47,7.78,0.2,9,DRY,DAY,f,f,f
1662040,2016-03-20,15:00:00,SUNDAY,Portland NE,1,302,45.528903,-122.665375,MN,STRGHT,PACIFIC HY I-5,9436,6,3137800,PSNG,24,2,PSNGR CAR,t,REAR,INJ,INJC,STRGHT,S,1081.00,49.50,Light Rain,RAIN,0.0236,53.43,4.03,1,9,WET,DAY,t,f,f
1697009,2016-07-07,00:00:00,THURSDAY,Portland N,1,304.5,45.566108,-122.678714,MN,STRGHT,PACIFIC HY I-5,9421,6,3203195,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,S,361.00,59.50,Mostly Cloudy,CLR,0,67.11,0.54,0.79,9,DRY,DAY,f,f,f
1697009,2016-07-07,00:00:00,THURSDAY,Portland N,1,304.5,45.566108,-122.678714,MN,STRGHT,PACIFIC HY I-5,9421,6,3203196,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,S,361.00,59.50,Mostly Cloudy,CLR,0,67.11,0.54,0.79,9,DRY,DAY,f,f,f
1697170,2016-07-08,14:00:00,FRIDAY,Portland SW,1,299.5,45.499261,-122.673544,MN,STRGHT,PACIFIC HY I-5,9493,4,3203498,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STRGHT,S,899.00,14.67,Overcast,CLR,0,70.54,6.03,1,9,DRY,DAY,f,f,f
1697170,2016-07-08,14:00:00,FRIDAY,Portland SW,1,299.5,45.499261,-122.673544,MN,STRGHT,PACIFIC HY I-5,9493,4,3203497,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,S,899.00,14.67,Overcast,CLR,0,70.54,6.03,1,9,DRY,DAY,f,f,f
1696998,2016-07-08,16:00:00,FRIDAY,Portland NE,1,301.5,45.524778,-122.665486,MN,STRGHT,PACIFIC HY I-5,9448,6,3203175,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,S,739.00,44.00,Overcast,CLR,0,72.16,2.23,0.89,9,DRY,DAY,f,f,f
1696998,2016-07-08,16:00:00,FRIDAY,Portland NE,1,301.5,45.524778,-122.665486,MN,STRGHT,PACIFIC HY I-5,9448,6,3203174,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,S,739.00,44.00,Overcast,CLR,0,72.16,2.23,0.89,9,DRY,DAY,f,f,f
1662040,2016-03-20,15:00:00,SUNDAY,Portland NE,1,302,45.528903,-122.665375,MN,STRGHT,PACIFIC HY I-5,9436,6,3137801,DRVR,22,1,PSNGR CAR,f,REAR,INJ,INJC,STOP,S,1081.00,49.50,Light Rain,RAIN,0.0236,53.43,4.03,1,9,WET,DAY,t,f,f
1662040,2016-03-20,15:00:00,SUNDAY,Portland NE,1,302,45.528903,-122.665375,MN,STRGHT,PACIFIC HY I-5,9436,6,3137800,DRVR,30,1,PSNGR CAR,t,REAR,INJ,INJC,STRGHT,S,1081.00,49.50,Light Rain,RAIN,0.0236,53.43,4.03,1,9,WET,DAY,t,f,f
1662257,2016-03-21,06:00:00,MONDAY,Portland NE,1,302.5,45.534369,-122.665719,CN,INTER,NE WEIDLER ST,9434,,3138200,DRVR,58,1,PSNGR CAR,f,ANGL,INJ,INJC,STRGHT,E,1485.00,43.50,Light Rain,RAIN,0.0201,48.11,1.01,1,9,WET,DAY,f,f,f
1662257,2016-03-21,06:00:00,MONDAY,Portland NE,1,302.5,45.534369,-122.665719,CN,INTER,NE WEIDLER ST,9434,,3138199,DRVR,54,1,PSNGR CAR,t,ANGL,INJ,NONE,STRGHT,N,1485.00,43.50,Light Rain,RAIN,0.0201,48.11,1.01,1,9,WET,DAY,f,f,f
1662475,2016-03-23,15:00:00,WEDNESDAY,Portland N,1,302.5,45.536883,-122.667986,CN,STRGHT,NB EF WILLIAMS C2,2639,2,3138611,DRVR,22,2,PSNGR CAR,f,REAR,INJ,NONE,STOP,NW,1240.00,44.50,Overcast,RAIN,0,53.43,4.24,1,9,WET,DAY,f,f,f
